/data/s3801128/training/image_2/004752.png,671,170,686,204,Pedestrian
/data/s3801128/training/image_2/006623.png,675,161,735,227,Cyclist
/data/s3801128/training/image_2/006623.png,682,169,697,225,Pedestrian
/data/s3801128/training/image_2/006623.png,660,171,675,219,Pedestrian
/data/s3801128/training/image_2/006623.png,400,173,410,230,Pedestrian
/data/s3801128/training/image_2/003997.png,812,142,887,299,Pedestrian
/data/s3801128/training/image_2/003997.png,0,152,88,336,Pedestrian
/data/s3801128/training/image_2/006151.png,751,162,833,327,Pedestrian
/data/s3801128/training/image_2/000520.png,700,155,760,301,Pedestrian
/data/s3801128/training/image_2/006179.png,580,171,589,192,Pedestrian
/data/s3801128/training/image_2/006179.png,585,172,592,193,Pedestrian
/data/s3801128/training/image_2/005316.png,694,175,703,201,Pedestrian
/data/s3801128/training/image_2/003015.png,515,177,575,277,Cyclist
/data/s3801128/training/image_2/004949.png,645,174,771,318,Cyclist
/data/s3801128/training/image_2/004949.png,173,168,211,268,Pedestrian
/data/s3801128/training/image_2/004949.png,234,169,266,258,Pedestrian
/data/s3801128/training/image_2/006838.png,851,182,875,222,Cyclist
/data/s3801128/training/image_2/003954.png,374,155,425,300,Pedestrian
/data/s3801128/training/image_2/006804.png,437,158,510,309,Pedestrian
/data/s3801128/training/image_2/006810.png,814,163,843,252,Pedestrian
/data/s3801128/training/image_2/001819.png,520,158,594,303,Pedestrian
/data/s3801128/training/image_2/000736.png,564,177,575,203,Cyclist
/data/s3801128/training/image_2/000736.png,577,177,587,200,Cyclist
/data/s3801128/training/image_2/001428.png,187,165,210,202,Cyclist
/data/s3801128/training/image_2/001428.png,441,161,486,279,Pedestrian
/data/s3801128/training/image_2/001428.png,389,147,436,282,Pedestrian
/data/s3801128/training/image_2/001428.png,536,154,582,295,Pedestrian
/data/s3801128/training/image_2/001428.png,1216,160,1223,258,Cyclist
/data/s3801128/training/image_2/001428.png,859,160,874,201,Pedestrian
/data/s3801128/training/image_2/001428.png,879,160,891,197,Pedestrian
/data/s3801128/training/image_2/001428.png,1093,157,1149,203,Cyclist
/data/s3801128/training/image_2/000722.png,817,158,855,233,Cyclist
/data/s3801128/training/image_2/000722.png,848,164,872,220,Pedestrian
/data/s3801128/training/image_2/000722.png,874,163,895,220,Pedestrian
/data/s3801128/training/image_2/000722.png,746,170,759,205,Cyclist
/data/s3801128/training/image_2/002135.png,565,177,575,201,Cyclist
/data/s3801128/training/image_2/005882.png,742,166,761,208,Cyclist
/data/s3801128/training/image_2/004222.png,831,149,866,251,Pedestrian
/data/s3801128/training/image_2/005114.png,1110,119,1159,296,Pedestrian
/data/s3801128/training/image_2/005114.png,1081,135,1150,291,Pedestrian
/data/s3801128/training/image_2/005114.png,657,166,673,208,Pedestrian
/data/s3801128/training/image_2/005114.png,67,197,112,299,Pedestrian
/data/s3801128/training/image_2/001372.png,328,171,426,310,Cyclist
/data/s3801128/training/image_2/005666.png,710,166,728,213,Pedestrian
/data/s3801128/training/image_2/005666.png,949,161,958,204,Pedestrian
/data/s3801128/training/image_2/005666.png,937,166,944,197,Pedestrian
/data/s3801128/training/image_2/001366.png,846,153,1022,311,Cyclist
/data/s3801128/training/image_2/001366.png,1153,150,1223,336,Cyclist
/data/s3801128/training/image_2/001366.png,186,163,300,303,Cyclist
/data/s3801128/training/image_2/001366.png,182,149,196,196,Pedestrian
/data/s3801128/training/image_2/001366.png,161,151,186,221,Pedestrian
/data/s3801128/training/image_2/001366.png,127,147,157,218,Pedestrian
/data/s3801128/training/image_2/001366.png,1020,149,1136,369,Pedestrian
/data/s3801128/training/image_2/001366.png,1032,145,1121,353,Pedestrian
/data/s3801128/training/image_2/001366.png,1151,136,1223,367,Pedestrian
/data/s3801128/training/image_2/003571.png,853,159,934,322,Pedestrian
/data/s3801128/training/image_2/005699.png,496,177,506,200,Pedestrian
/data/s3801128/training/image_2/006390.png,701,169,710,207,Pedestrian
/data/s3801128/training/image_2/000087.png,560,171,569,196,Pedestrian
/data/s3801128/training/image_2/002690.png,1163,79,1241,374,Cyclist
/data/s3801128/training/image_2/002690.png,1017,163,1141,374,Pedestrian
/data/s3801128/training/image_2/002690.png,861,175,934,368,Pedestrian
/data/s3801128/training/image_2/002690.png,920,131,1188,374,Cyclist
/data/s3801128/training/image_2/002860.png,933,129,1003,328,Pedestrian
/data/s3801128/training/image_2/002860.png,1096,151,1150,288,Pedestrian
/data/s3801128/training/image_2/000911.png,767,165,789,221,Pedestrian
/data/s3801128/training/image_2/000124.png,589,164,611,185,Cyclist
/data/s3801128/training/image_2/000124.png,613,162,621,184,Pedestrian
